,customer_INN,provider_INN
21556,3342,3118
21557,2585,2630
21558,1088,3807
21559,2585,2630
21560,1018,1090
21561,1018,1090
21562,2585,2630
21563,2355,2357
21564,2355,2357
21565,2355,2357
21566,2355,2357
21567,2585,2340
21568,2585,2340
21569,1062,1020
21570,1062,1020
21571,2407,386
21572,2407,386
21573,2407,386
21574,1088,1058
21575,3116,3107
21576,797,803
21577,2873,2802
21578,2590,2533
21579,2590,2533
21580,2590,2533
21581,2410,2533
21582,2410,2533
21583,2410,2533
21584,2410,2533
21585,2067,3722
21586,2067,3722
21587,2067,3722
21588,2067,3722
21589,2067,3722
21590,2067,3722
21591,2067,3722
21592,2067,3722
21593,2067,3722
21594,2386,2419
21595,2386,2419
21596,2386,2419
21597,2386,2419
21598,2386,2419
21599,2426,2184
21600,2426,2184
21601,2426,2184
21602,2426,2184
21603,2426,2184
21604,2426,2184
21605,2426,2184
21606,2426,2184
21607,2426,2184
21608,2426,2184
21609,2426,2184
21610,2426,2184
21611,2426,2184
21612,2426,2184
21613,2426,2184
21614,2426,2184
21615,2426,2184
21616,2426,2184
21617,2426,2184
21618,2426,2184
21619,2426,2184
21620,2426,2184
21621,2426,2184
21622,2426,2184
21623,2426,2184
21624,2426,2184
21625,2426,2184
21626,2426,2184
21627,2426,2184
21628,2426,2184
21629,2426,2184
21630,2426,2184
21631,2426,2184
21632,2426,2184
21633,2426,2184
21634,2426,2184
21635,2426,2184
21636,2426,2184
21637,2426,2184
21638,2426,2184
21639,2426,2184
21640,2426,2184
21641,2426,2184
21642,2426,2184
21643,2426,2184
21644,2426,2184
21645,2426,2184
21646,2426,2184
21647,2426,2184
21648,2426,2184
21649,2426,2184
21650,2426,2184
21651,84,83
21652,84,83
21653,84,83
21654,84,83
21655,84,83
21656,84,83
21657,84,83
21658,84,83
21659,84,83
21660,84,83
21661,84,83
21662,84,83
21663,84,83
21664,84,83
21665,2333,3097
21666,2333,3097
21667,2333,3097
21668,2333,3097
21669,2333,3097
21670,2333,3097
21671,2333,3097
21672,2333,3097
21673,2333,3097
21674,2333,3097
21675,2333,3097
21676,2333,3097
21677,2333,3097
21678,2333,3097
21679,2333,3097
21680,2333,3097
21681,2333,3097
21682,2333,3097
21683,2333,3097
21684,2333,3097
21685,2333,3097
21686,2333,3097
21687,2333,3097
21688,2333,3097
21689,2333,3097
21690,2333,3097
21691,2333,3097
21692,2333,3097
21693,2333,3097
21694,2333,3097
21695,2333,3097
21696,2333,3097
21697,2333,3097
21698,2333,3097
21699,2333,3097
21700,2333,3097
21701,2333,3097
21702,2333,3097
21703,2333,3097
21704,2333,3097
21705,2333,3097
21706,2333,3097
21707,2333,3097
21708,2333,3097
21709,2333,3097
21710,2333,3097
21711,2333,3097
21712,2333,3097
21713,2585,2630
21714,797,803
21715,2585,2630
21716,2559,2630
21717,2655,2630
21718,2655,2630
21719,2407,2648
21720,2407,386
21721,2407,386
21722,2407,386
21723,2590,20
21724,2590,20
21725,2590,20
21726,2613,2630
21727,2602,2511
21728,2602,2511
21729,2602,2511
21730,2602,2511
21731,2602,2511
21732,2602,2511
21733,2602,2511
21734,781,841
21735,2532,2630
21736,2532,2630
21737,2532,2630
21738,852,803
21739,2590,2787
21740,2590,2787
21741,2590,2787
21742,2590,2787
21743,2590,2787
21744,2590,2787
21745,2590,2787
21746,2418,2462
21747,1987,1965
21748,2532,2630
21749,2532,2630
21750,2541,2630
21751,2613,2630
21752,2456,2342
21753,2456,2342
21754,2456,2342
21755,2646,2648
21756,2646,2648
21757,2324,3798
21758,2324,3798
21759,2324,3798
21760,2324,3798
21761,2324,3798
21762,2324,3798
21763,2324,3798
21764,2324,3798
21765,2324,3798
21766,2324,3798
21767,2324,3798
21768,2521,2462
21769,2521,2462
21770,2548,2390
21771,2548,2390
21772,2549,2320
21773,2549,2320
21774,2579,3794
21775,2372,3775
21776,2372,3775
21777,2372,3775
21778,2372,3775
21779,1060,2749
21780,1070,1072
21781,1070,1069
21782,2500,2560
21783,2500,2560
21784,1067,1058
21785,1070,1064
21786,1060,2749
21787,1073,1058
21788,1073,1058
21789,1086,1058
21790,1086,1022
21791,1086,1022
21792,2329,2422
21793,2646,2342
21794,2646,2342
21795,2646,2342
21796,2329,2630
21797,2382,2648
21798,2382,2648
21799,1070,1058
21800,2579,3810
21801,793,803
21802,2590,2425
21803,2410,2419
21804,2410,2419
21805,2426,3046
21806,2426,3046
21807,2426,3046
21808,2426,3046
21809,2426,3046
21810,2347,2630
21811,2347,2630
21812,2347,2630
21813,2347,2630
21814,2519,2857
21815,2519,2857
21816,2410,2419
21817,2410,2419
21818,2410,2419
21819,2410,2419
21820,2532,2390
21821,2532,2390
21822,2532,2390
21823,2374,2614
21824,1927,1931
21825,1927,1931
21826,1927,1931
21827,1927,1931
21828,1927,1931
21829,796,811
21830,2590,2531
21831,2532,2490
21832,2309,2560
21833,2309,2560
21834,2309,2560
21835,2309,2560
21836,2309,2560
21837,2309,2560
21838,2309,2560
21839,2532,2545
21840,2475,2212
21841,2475,2212
21842,2475,2212
21843,801,841
21844,2590,2179
21845,2590,2991
21846,2578,2630
21847,781,841
21848,2467,2630
21849,2467,2630
21850,2467,2630
21851,2378,2630
21852,2394,2402
21853,2321,2320
21854,2590,3455
21855,2475,2857
21856,2475,2857
21857,2326,3803
21858,2326,3803
21859,2326,3803
21860,2326,3803
21861,2326,3803
21862,2395,2507
21863,2395,2507
21864,2374,2630
21865,2646,2647
21866,2450,2645
21867,2450,2645
21868,2311,3707
21869,2529,2169
21870,2529,2169
21871,2529,2169
21872,2529,2169
21873,2529,2169
21874,2529,2169
21875,2529,2169
21876,2579,2438
21877,793,803
21878,2482,2419
21879,2482,2419
21880,2482,2419
21881,2482,2419
21882,2482,2419
21883,2412,1926
21884,2412,1926
21885,2412,1926
21886,2412,1926
21887,2412,1926
21888,2412,1926
21889,2412,1926
21890,2412,1926
21891,2448,2637
21892,2590,2623
21893,2590,2623
21894,2590,2623
21895,2846,2796
21896,2846,2796
21897,2846,2796
21898,2846,2796
21899,2846,2796
21900,2846,2796
21901,2846,2796
21902,2846,2796
21903,2846,2796
21904,2846,2796
21905,2846,2796
21906,2846,2796
21907,2846,2796
21908,39,3369
21909,795,803
21910,2414,3772
21911,2529,2169
21912,2529,2169
21913,2529,2169
21914,2529,2169
21915,2529,2169
21916,2590,3803
21917,2519,2648
21918,2519,2648
21919,2386,3765
21920,2386,3765
21921,2620,2177
21922,801,841
21923,2313,2512
21924,2313,2512
21925,2653,2462
21926,2313,2341
21927,2313,2341
21928,2374,2630
21929,2376,2630
21930,2376,2630
21931,2326,3803
21932,2079,2072
21933,2590,3803
21934,2590,3803
21935,2590,3742
21936,2590,3742
21937,2590,3742
21938,2590,3742
21939,2590,3742
21940,2590,3742
21941,2590,3742
21942,2590,3742
21943,2590,3742
21944,2590,3742
21945,2590,3742
21946,2590,3742
21947,2590,3742
21948,2590,3742
21949,2590,3742
21950,2590,3742
21951,2590,3742
21952,2590,3742
21953,2590,3742
21954,2590,3742
21955,2590,3742
21956,2590,3742
21957,2590,3742
21958,2590,3742
21959,2590,3742
21960,2590,3742
21961,2590,3742
21962,2590,3742
21963,2590,3742
21964,2590,3742
21965,2590,3742
21966,2590,3742
21967,2313,2341
21968,2313,2341
21969,2350,3689
21970,2350,3689
21971,2229,2241
21972,2559,2390
21973,2559,2390
21974,2559,2390
21975,2559,2390
21976,2559,2390
21977,2559,2390
21978,3053,3680
21979,3053,3680
21980,3053,3680
21981,3053,3680
21982,3053,3680
21983,3053,3680
21984,2873,2917
21985,2873,2917
21986,2873,2917
21987,2873,2917
21988,2873,2917
21989,2873,2917
21990,2534,2478
21991,2296,2419
21992,2296,2419
21993,2296,2419
21994,2410,2630
21995,3219,3130
21996,3219,3130
21997,3219,3130
21998,3219,3130
21999,2590,3802
22000,2590,3802
22001,2331,2574
22002,2331,2574
22003,2331,2574
22004,2456,19
22005,2456,19
22006,2326,2648
22007,2326,2648
22008,2326,2648
22009,2326,2648
22010,2326,2648
22011,2326,2648
22012,2326,2648
22013,2326,2648
22014,2326,2648
22015,2326,2648
22016,2326,2648
22017,2326,2648
22018,2426,2649
22019,2426,2649
22020,2315,3771
22021,2315,3771
22022,2315,3771
22023,2426,2649
22024,2426,2649
22025,2541,2630
22026,2326,2630
22027,2411,2462
22028,2411,2462
22029,2331,2574
22030,2587,2630
22031,2374,2630
22032,2324,3766
22033,2324,3766
22034,2324,3766
22035,846,784
22036,781,841
22037,2590,2507
22038,3376,3212
22039,3376,3212
22040,3376,3212
22041,3376,3212
22042,3376,3212
22043,3376,3212
22044,3376,3212
22045,3376,3212
22046,3376,3212
22047,3376,3212
22048,3376,3212
22049,2500,3004
22050,2500,3004
22051,2435,2630
22052,2322,3743
22053,2592,2630
22054,2534,2507
22055,2589,2419
22056,2589,2419
22057,2592,2512
22058,2350,2356
22059,2374,2630
22060,2475,2630
22061,795,803
22062,2589,2390
22063,2589,2390
22064,2589,2390
22065,2589,2390
22066,2321,2630
22067,2321,2630
22068,2321,2630
22069,2321,2630
22070,3356,3319
22071,3356,3319
22072,3356,3319
22073,2321,2630
22074,2321,2630
22075,3317,3236
22076,3317,3236
22077,3317,3236
22078,3317,3236
22079,3317,3236
22080,3317,3236
22081,3317,3236
22082,3317,3236
22083,3317,3236
22084,3317,3236
22085,2559,2630
22086,2319,2659
22087,2319,2659
22088,2319,2659
22089,2319,2659
22090,2319,2659
22091,2319,2659
22092,2319,2659
22093,2321,2630
22094,2321,2630
22095,2321,2630
22096,2321,2630
22097,2321,2630
22098,2321,2630
22099,2321,2630
22100,2321,2630
22101,2326,2306
22102,2833,3379
22103,2321,2630
22104,2321,2630
22105,2299,2421
22106,2026,2013
22107,2388,2630
22108,2321,2630
22109,2321,2630
22110,2321,2630
22111,2321,2630
22112,2321,2630
22113,2321,2630
22114,2350,2568
22115,2350,2568
22116,2350,2568
22117,2350,2568
22118,2350,2568
22119,2350,2568
22120,2350,2568
22121,2350,2568
22122,2350,2568
22123,2350,2568
22124,2350,2568
22125,2350,2568
22126,2350,2568
22127,2350,2568
22128,2350,2568
22129,2350,2568
22130,2350,2568
22131,2350,2568
22132,2350,2568
22133,2350,2568
22134,2350,2568
22135,2350,2568
22136,2350,2568
22137,2350,2568
22138,2350,2568
22139,2350,2568
22140,2350,2568
22141,2350,2568
22142,2350,2568
22143,2350,2568
22144,2350,2568
22145,2350,2568
22146,2350,2568
22147,2350,2568
22148,2350,2568
22149,2350,2568
22150,2350,2568
22151,2590,2582
22152,2590,2582
22153,2590,2582
22154,2590,2582
22155,2590,2582
22156,2590,2582
22157,2590,2582
22158,2590,2582
22159,2590,2628
22160,2590,2628
22161,2590,2628
22162,2590,2628
22163,2590,2628
22164,2590,2628
22165,2590,2628
22166,2590,2628
22167,2475,2492
22168,2806,3419
22169,2806,3419
22170,2806,3419
22171,2806,3419
22172,2537,2507
22173,2537,2507
22174,1101,3006
22175,2230,2245
22176,2230,2245
22177,2230,2245
22178,2230,2245
22179,2230,2245
22180,2230,2245
22181,2230,2245
22182,2590,2584
22183,2590,2584
22184,2426,2639
22185,2589,2989
22186,2589,2989
22187,2589,2989
22188,2321,2361
22189,2321,2870
22190,2431,2371
22191,2431,2371
22192,2431,2371
22193,2431,2371
22194,2431,2371
22195,2431,2371
22196,2431,2371
22197,2431,2371
22198,2321,2630
22199,2321,2630
22200,2589,2989
22201,2589,2989
22202,2335,2630
22203,1528,1587
22204,1528,1587
22205,1528,1587
22206,1528,1587
22207,2589,2493
22208,2589,2493
22209,2589,2493
22210,2589,2493
22211,2589,2493
22212,2589,2493
22213,2589,2493
22214,2589,2493
22215,2589,2493
22216,2335,2424
22217,2588,2630
22218,2388,2630
22219,2450,2965
22220,2450,2965
22221,2335,2630
22222,2335,2424
22223,2547,2368
22224,2547,2368
22225,2547,2368
22226,2547,2368
22227,2547,2368
22228,2547,2368
22229,2547,2368
22230,2547,2368
22231,2335,2327
22232,2335,2327
22233,2300,2304
22234,2300,2304
22235,879,841
22236,1998,2003
22237,2062,2065
22238,2064,706
22239,2064,706
22240,2064,706
22241,2064,706
22242,2064,706
22243,2064,706
22244,2064,706
22245,2064,706
22246,2064,706
22247,2064,706
22248,2064,706
22249,2064,706
22250,2064,706
22251,2064,706
22252,2064,706
22253,2064,706
22254,2064,706
22255,2064,706
22256,2064,706
22257,2064,706
22258,2064,706
22259,2064,706
22260,2064,706
22261,2064,706
22262,2064,706
22263,2064,706
22264,2064,706
22265,2064,706
22266,2064,706
22267,2064,706
22268,2064,706
22269,2064,706
22270,2064,706
22271,2064,706
22272,2064,706
22273,2064,706
22274,2064,706
22275,2064,706
22276,2064,706
22277,2064,706
22278,2064,706
22279,2064,706
22280,2064,706
22281,2064,706
22282,2064,706
22283,2064,706
22284,2064,706
22285,2064,706
22286,2064,706
22287,2064,706
22288,2064,706
22289,2064,706
22290,2064,706
22291,2064,706
22292,2064,706
22293,2064,706
22294,2064,706
22295,2064,706
22296,2064,706
22297,2064,706
22298,2064,706
22299,2064,706
22300,2064,706
22301,2064,706
22302,2064,706
22303,2064,706
22304,2064,706
22305,2064,706
22306,2064,706
22307,879,841
22308,2062,2093
22309,2063,3724
22310,865,841
22311,865,841
22312,801,803
22313,846,784
22314,808,831
22315,865,841
22316,2846,3821
22317,2846,3821
22318,2846,3821
22319,2846,3821
22320,647,617
22321,798,803
22322,781,841
22323,795,839
22324,864,849
22325,864,849
22326,795,811
22327,1937,1941
22328,2479,2658
22329,790,957
22330,869,848
22331,869,848
22332,869,848
22333,869,848
22334,869,848
22335,869,848
22336,869,848
22337,869,848
22338,869,848
22339,869,848
22340,869,848
22341,869,848
22342,869,848
22343,869,848
22344,869,848
22345,869,848
22346,869,848
22347,869,848
22348,869,848
22349,869,848
22350,869,848
22351,865,841
22352,859,984
22353,859,984
22354,859,984
22355,859,984
22356,2616,2568
22357,817,3583
22358,2615,2342
22359,796,822
22360,796,822
22361,830,784
22362,879,841
22363,775,803
22364,846,1881
22365,864,868
22366,775,3576
22367,775,3576
22368,801,841
22369,854,826
22370,854,826
22371,2264,2254
22372,2264,2254
22373,2264,2254
22374,2264,2254
22375,879,841
22376,2458,2342
22377,2458,2342
22378,2458,2342
22379,796,822
22380,796,822
22381,796,822
22382,863,849
22383,863,849
22384,863,849
22385,863,849
22386,863,849
22387,863,849
22388,866,841
22389,2348,2357
22390,2348,2357
22391,2348,2357
22392,2348,2357
22393,2348,2357
22394,2289,3779
22395,2289,3779
22396,2289,3779
22397,866,841
22398,773,811
22399,817,826
22400,817,826
22401,2448,2342
22402,2448,2342
22403,2448,2342
22404,854,2933
22405,801,2787
22406,801,2787
22407,801,2787
22408,801,2787
22409,801,803
22410,793,841
22411,775,811
22412,780,785
22413,780,785
22414,2833,3379
22415,3064,3737
22416,865,841
22417,2581,2546
22418,2581,2546
22419,2581,2546
22420,2581,2546
22421,2581,2546
22422,866,803
22423,854,2933
22424,864,803
22425,39,3369
22426,847,2218
22427,854,910
22428,854,910
22429,781,841
22430,2774,3054
22431,2774,3054
22432,2774,3054
22433,2774,3054
22434,2774,3054
22435,2774,3054
22436,2774,3054
22437,2774,3054
22438,2774,3054
22439,2774,3054
22440,2774,3054
22441,2774,3054
22442,2774,3054
22443,2774,3054
22444,2774,3054
22445,2774,3054
22446,2774,3054
22447,2774,3054
22448,2615,2630
22449,738,3716
22450,738,3716
22451,738,3716
22452,738,3716
22453,738,3716
22454,738,3716
22455,738,3716
22456,738,3716
22457,779,811
22458,866,803
22459,793,841
22460,786,983
22461,1518,3582
22462,1518,3582
22463,1518,3582
22464,1518,3582
22465,1518,3582
22466,1518,3582
22467,1518,3582
22468,1518,3582
22469,1518,3582
22470,100,3505
22471,793,841
22472,796,803
22473,754,3567
22474,754,3567
22475,754,3567
22476,754,3567
22477,754,3567
22478,754,3567
22479,878,818
22480,779,811
22481,2208,2204
22482,896,897
22483,3298,3130
22484,3298,3130
22485,3298,3130
22486,2316,2495
22487,2833,3379
22488,814,811
22489,775,803
22490,773,803
22491,773,3580
22492,854,787
22493,854,787
22494,801,841
22495,795,811
22496,798,811
22497,854,837
22498,854,837
22499,773,3579
22500,797,3579
22501,846,3579
22502,2352,2419
22503,2352,2419
22504,2352,2419
22505,2352,2419
22506,2352,2419
22507,2352,2419
22508,855,1872
22509,855,1872
22510,855,1872
22511,854,2933
22512,864,875
22513,864,875
22514,830,831
22515,846,3579
22516,846,3579
22517,777,834
22518,2624,2449
22519,2624,2449
22520,2635,2307
22521,2635,2307
22522,2635,2307
22523,2635,2307
22524,2635,2307
22525,2635,2307
22526,2635,2307
22527,2635,2307
22528,2635,2307
22529,2635,2307
22530,2635,2307
22531,2635,2307
22532,2330,2419
22533,2330,2419
22534,2615,2648
22535,2615,2648
22536,776,3580
22537,2330,3803
22538,2330,3803
22539,2330,3803
22540,2330,3803
22541,2330,3803
22542,2330,3803
22543,2330,3803
22544,773,3640
22545,2547,2420
22546,2547,2420
22547,777,848
22548,777,848
22549,777,848
22550,777,848
22551,777,848
22552,777,848
22553,777,848
22554,777,848
22555,777,848
22556,777,848
22557,777,848
22558,777,848
22559,777,848
22560,777,848
22561,777,848
22562,777,848
22563,777,848
22564,777,848
22565,777,848
22566,777,848
22567,777,848
22568,2517,2630
22569,812,826
22570,2301,2648
22571,854,364
22572,854,364
22573,854,1833
22574,2352,2574
22575,2352,2574
22576,777,3450
22577,855,3434
22578,855,3434
22579,855,3434
22580,855,3434
22581,2624,2630
22582,2624,2630
22583,2384,2287
22584,2384,2287
22585,2289,2654
22586,2289,2654
22587,2555,2611
22588,2555,2611
22589,2555,2611
22590,869,876
22591,2352,2630
22592,2352,2630
22593,2619,2509
22594,2619,2509
22595,2619,2509
22596,2619,2509
22597,2619,2509
22598,2619,2509
22599,2619,2509
22600,2610,2390
22601,2610,2390
22602,2610,2390
22603,2610,2390
22604,2610,2390
22605,2610,2390
22606,2610,2390
22607,2610,2390
22608,2610,2390
22609,2608,2390
22610,2608,2390
22611,2608,2390
22612,854,2947
22613,845,794
22614,2096,3406
22615,817,794
22616,2619,2562
22617,2619,2562
22618,2619,2562
22619,2619,2562
22620,2619,2562
22621,2619,2562
22622,2619,2562
22623,3071,638
22624,3071,638
22625,846,839
22626,798,811
22627,2699,623
22628,879,841
22629,773,3579
22630,2264,2254
22631,2264,2254
22632,830,803
22633,798,811
22634,2314,2393
22635,817,832
22636,817,832
22637,817,832
22638,817,832
22639,817,832
22640,817,832
22641,817,832
22642,817,832
22643,817,832
22644,817,832
22645,817,832
22646,817,832
22647,817,832
22648,817,832
22649,817,832
22650,817,832
22651,817,832
22652,817,832
22653,817,832
22654,817,832
22655,817,832
22656,817,832
22657,817,832
22658,817,832
22659,817,832
22660,817,832
22661,817,832
22662,817,832
22663,817,832
22664,817,832
22665,817,832
22666,817,832
22667,817,832
22668,817,832
22669,817,832
22670,817,832
22671,817,832
22672,817,832
22673,817,832
22674,817,832
22675,817,832
22676,817,832
22677,817,832
22678,817,832
22679,817,832
22680,817,832
22681,817,832
22682,817,832
22683,817,832
22684,817,832
22685,817,832
22686,817,832
22687,817,832
22688,817,832
22689,817,832
22690,817,832
22691,817,832
22692,817,832
22693,817,832
22694,817,832
22695,817,832
22696,817,832
22697,817,832
22698,817,832
22699,817,832
22700,817,832
22701,817,832
22702,817,832
22703,817,832
22704,817,832
22705,817,832
22706,817,832
22707,817,832
22708,817,832
22709,817,832
22710,817,832
22711,817,832
22712,817,832
22713,817,832
22714,817,832
22715,817,832
22716,817,832
22717,817,832
22718,817,832
22719,817,832
22720,817,832
22721,817,832
22722,817,832
22723,817,832
22724,817,832
22725,817,832
22726,817,832
22727,817,832
22728,817,832
22729,817,832
22730,817,832
22731,817,832
22732,817,832
22733,817,832
22734,817,832
22735,817,832
22736,817,832
22737,817,832
22738,817,832
22739,817,832
22740,817,832
22741,817,832
22742,817,832
22743,817,832
22744,817,832
22745,817,832
22746,817,832
22747,817,832
22748,817,832
22749,817,832
22750,817,832
22751,817,832
22752,817,832
22753,817,832
22754,817,832
22755,817,832
22756,817,832
22757,817,832
22758,817,832
22759,817,832
22760,817,832
22761,817,832
22762,817,832
22763,817,832
22764,817,832
22765,817,832
22766,817,832
22767,817,832
22768,817,832
22769,817,832
22770,817,832
22771,817,832
22772,817,832
22773,817,832
22774,817,832
22775,817,832
22776,817,832
22777,817,832
22778,817,832
22779,817,832
22780,817,832
22781,817,832
22782,817,832
22783,817,832
22784,817,832
22785,817,832
22786,817,832
22787,817,832
22788,817,832
22789,817,832
22790,817,832
22791,817,832
22792,817,832
22793,817,832
22794,817,832
22795,817,832
22796,817,832
22797,817,832
22798,817,832
22799,817,832
22800,817,832
22801,817,832
22802,817,832
22803,817,832
22804,817,832
22805,817,832
22806,817,832
22807,817,832
22808,817,832
22809,817,832
22810,817,832
22811,817,832
22812,817,832
22813,817,832
22814,817,832
22815,817,832
22816,817,832
22817,817,832
22818,817,832
22819,817,832
22820,855,3434
22821,871,639
22822,871,639
22823,871,639
22824,871,639
22825,871,639
22826,871,639
22827,830,784
22828,2632,2239
22829,2632,2239
22830,780,800
22831,854,2933
22832,854,1833
22833,2566,2630
22834,2517,2630
22835,2433,2630
22836,2406,2462
22837,854,1806
22838,2565,3797
22839,2600,397
22840,2600,397
22841,2632,3802
22842,2739,2908
22843,2739,2908
22844,2086,3499
22845,2086,3499
22846,2086,3499
22847,2086,3499
22848,728,735
22849,728,735
22850,728,735
22851,728,735
22852,728,735
22853,728,735
22854,728,735
22855,728,735
22856,728,735
22857,728,735
22858,728,735
22859,728,735
22860,728,735
22861,728,735
22862,728,735
22863,728,735
22864,728,735
22865,728,735
22866,728,735
22867,728,735
22868,728,735
22869,728,735
22870,3326,3130
22871,3326,3130
22872,3326,3130
22873,3326,3130
22874,39,3004
22875,2232,2883
22876,1947,1942
22877,2684,2697
22878,2684,2697
22879,2069,2102
22880,2069,2102
22881,776,811
22882,2266,2251
22883,2266,2251
22884,779,957
22885,779,957
22886,779,957
22887,786,872
22888,808,831
22889,871,2499
22890,855,3433
22891,855,3433
22892,855,3433
22893,855,3433
22894,855,3433
22895,855,957
22896,1770,957
22897,806,1911
22898,846,3585
22899,846,3585
22900,2517,2630
22901,776,841
22902,776,3579
22903,864,2753
22904,814,811
22905,846,784
22906,820,2218
22907,869,834
22908,2615,3795
22909,830,971
22910,864,837
22911,855,3433
22912,855,3433
22913,855,3433
22914,855,3433
22915,855,3433
22916,855,3433
22917,855,3433
22918,815,829
22919,776,811
22920,2632,2404
22921,2379,2380
22922,2379,2380
22923,2618,2194
22924,2618,2194
22925,2618,2194
22926,2618,2194
22927,2618,2194
22928,2618,2194
22929,774,3576
22930,774,3576
22931,869,985
22932,2352,2357
22933,2352,2357
22934,2352,2357
22935,2352,2357
22936,2352,2357
22937,2352,2357
22938,2352,2357
22939,2352,2357
22940,2352,2357
22941,2352,2357
22942,2458,2343
22943,2517,2630
22944,2448,2343
22945,2448,2343
22946,869,3577
22947,869,3577
22948,819,2218
22949,819,2218
22950,819,2218
22951,2619,2558
22952,2619,2558
22953,2619,2558
22954,2619,2558
22955,2619,2558
22956,2619,2558
22957,2619,2558
22958,780,844
22959,867,2933
22960,855,3433
22961,855,3433
22962,855,3433
22963,855,3433
22964,855,3433
22965,855,3433
22966,855,3433
22967,855,3433
22968,855,3433
22969,855,3433
22970,855,840
22971,855,840
22972,790,957
22973,855,3450
22974,855,3450
22975,2632,2584
22976,2632,2584
22977,2632,2584
22978,819,794
22979,819,794
22980,865,800
22981,2314,2512
22982,2517,2630
22983,2517,2630
22984,2517,2630
22985,2325,2489
22986,2325,2489
22987,870,834
22988,2920,2883
22989,2920,2883
22990,2594,2630
22991,817,823
22992,869,3577
22993,2286,2462
22994,2286,2462
22995,2286,2462
22996,2286,2462
22997,2334,2422
22998,2334,2422
22999,2618,2497
23000,2618,2497
23001,2618,2497
23002,2618,2497
23003,2618,2497
23004,2618,2497
23005,2618,2497
23006,2618,2497
23007,2995,3083
23008,2995,3083
23009,2995,3083
23010,2995,3083
23011,2995,3083
23012,2995,3083
23013,2995,3083
23014,2995,3083
23015,2448,2965
23016,2448,2965
23017,2487,2630
23018,820,794
23019,3423,3436
23020,3423,3436
23021,3058,3428
23022,3058,3428
23023,855,3433
23024,855,3433
23025,855,3433
23026,855,3433
23027,855,3433
23028,855,3433
23029,855,3433
23030,855,3433
23031,864,874
23032,2807,3853
23033,2392,2630
23034,2807,3843
23035,2635,3774
23036,2635,3774
23037,2635,3774
23038,2635,3774
23039,2635,3774
23040,2635,3774
23041,2635,3774
23042,2635,3774
23043,2635,3774
23044,2635,3774
23045,2635,3774
23046,2635,3774
23047,2332,2390
23048,2332,2390
23049,2332,2390
23050,2332,2390
23051,2332,2390
23052,2332,2390
23053,2441,2462
23054,2441,2462
23055,869,2753
23056,2443,2462
23057,2443,2462
23058,2920,2883
23059,2920,2883
23060,2995,3083
23061,2995,3083
23062,2995,3083
23063,2995,3083
23064,2995,3083
23065,2995,3083
23066,2995,3083
23067,2995,3083
23068,2995,3083
23069,2995,3083
23070,2995,3083
23071,2995,3083
23072,2995,3083
23073,2995,3083
23074,854,1833
23075,854,1833
23076,2632,2404
23077,2632,3802
23078,2487,2630
23079,2807,3831
23080,774,3579
23081,2920,2883
23082,2632,2320
23083,777,3584
23084,855,3421
23085,855,3421
23086,864,841
23087,3058,3436
23088,3058,3436
23089,2615,2648
23090,858,2218
23091,2581,2462
23092,2807,3858
23093,2372,2933
23094,854,2933
23095,854,1833
23096,801,3579
23097,864,841
23098,830,803
23099,774,824
23100,830,831
23101,774,831
23102,1006,995
23103,781,1781
23104,781,1781
23105,773,822
23106,773,822
23107,773,822
23108,773,822
23109,773,811
23110,2517,2630
23111,2632,3802
23112,2632,3802
23113,2367,2419
23114,2555,90
23115,2330,2419
23116,2330,2419
23117,2330,2419
23118,2330,2419
23119,2330,2419
23120,2330,2419
23121,2330,2419
23122,2618,2302
23123,2618,2302
23124,786,818
23125,786,818
23126,855,3710
23127,855,3710
23128,855,3710
23129,854,2692
23130,854,2692
23131,854,2692
23132,854,2692
23133,854,2826
23134,854,910
23135,854,2990
23136,854,2990
23137,854,1833
23138,854,856
23139,830,831
23140,830,831
23141,796,811
23142,2619,2567
23143,773,822
23144,773,839
23145,2517,2630
23146,786,818
23147,786,818
23148,2547,2622
23149,2601,2630
23150,2601,2630
23151,2601,2630
23152,2601,2630
23153,2547,2836
23154,854,3004
23155,2632,3802
23156,2632,3802
23157,2632,3802
23158,2632,3802
23159,2619,2558
23160,2619,2558
23161,2619,2558
23162,2619,2558
23163,2619,2558
23164,2619,2558
23165,2619,2558
23166,2807,3844
23167,854,3478
23168,2384,2630
23169,2547,2342
23170,2547,2342
23171,2547,2342
23172,2547,2342
23173,2547,2342
23174,2547,2342
23175,2612,2723
23176,2616,3800
23177,2366,2574
23178,2366,2574
23179,2352,2419
23180,2966,2722
23181,2966,2722
23182,2966,2722
23183,2966,2722
23184,2966,2722
23185,2966,2722
23186,2966,2722
23187,2966,2722
23188,2966,2722
23189,2966,2722
23190,2966,2722
23191,2966,2722
23192,2966,2722
23193,2966,2722
23194,2966,2722
23195,2966,2722
23196,2966,2722
23197,2966,2722
23198,2966,2722
23199,2966,2722
23200,2966,2722
23201,2966,2722
23202,2966,2722
23203,2966,2722
23204,854,2692
23205,854,1833
23206,786,818
23207,853,828
23208,2616,2626
23209,2517,2630
23210,2617,2194
23211,2617,2194
23212,2617,2194
23213,2617,2194
23214,2617,2194
23215,2617,2194
23216,2617,2194
23217,2617,2194
23218,2617,2194
23219,2617,2194
23220,2617,2194
23221,2617,2194
23222,2617,2194
23223,2635,3786
23224,2635,3786
23225,2635,3786
23226,2635,3786
23227,2635,3786
